"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NLD","Netherlands","2014","2014","USD","US Dollar","0","Units","2010","2010",3698.263,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NLD","Netherlands","2015","2015","USD","US Dollar","0","Units","2010","2010",3709.17,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NLD","Netherlands","2016","2016","USD","US Dollar","0","Units","2010","2010",3758.228,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NLD","Netherlands","2017","2017","USD","US Dollar","0","Units","2010","2010",3776.295,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NLD","Netherlands","2018","2018","USD","US Dollar","0","Units","2010","2010",3834.215,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1990","1990","USD","US Dollar","0","Units","2010","2010",1934.72,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1991","1991","USD","US Dollar","0","Units","2010","2010",1975.377,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1992","1992","USD","US Dollar","0","Units","2010","2010",1884.651,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1993","1993","USD","US Dollar","0","Units","2010","2010",1840.382,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1994","1994","USD","US Dollar","0","Units","2010","2010",1865.796,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1995","1995","USD","US Dollar","0","Units","2010","2010",1896.142,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1996","1996","USD","US Dollar","0","Units","2010","2010",1950.108,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1997","1997","USD","US Dollar","0","Units","2010","2010",1992.217,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1998","1998","USD","US Dollar","0","Units","2010","2010",2290.47,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","1999","1999","USD","US Dollar","0","Units","2010","2010",2484.463,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2000","2000","USD","US Dollar","0","Units","2010","2010",2533.768,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2001","2001","USD","US Dollar","0","Units","2010","2010",2571.032,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2002","2002","USD","US Dollar","0","Units","2010","2010",2782.293,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2003","2003","USD","US Dollar","0","Units","2010","2010",2939.194,"B; D","Break; Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2004","2004","USD","US Dollar","0","Units","2010","2010",2942.064,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2005","2005","USD","US Dollar","0","Units","2010","2010",2989.385,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2006","2006","USD","US Dollar","0","Units","2010","2010",3008.266,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2007","2007","USD","US Dollar","0","Units","2010","2010",3126.719,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2008","2008","USD","US Dollar","0","Units","2010","2010",3083.073,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2009","2009","USD","US Dollar","0","Units","2010","2010",2858.536,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2010","2010","USD","US Dollar","0","Units","2010","2010",2664.686,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2011","2011","USD","US Dollar","0","Units","2010","2010",2577.106,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2012","2012","USD","US Dollar","0","Units","2010","2010",2516.857,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2013","2013","USD","US Dollar","0","Units","2010","2010",2571.956,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2014","2014","USD","US Dollar","0","Units","2010","2010",2645.874,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2015","2015","USD","US Dollar","0","Units","2010","2010",2792.975,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2016","2016","USD","US Dollar","0","Units","2010","2010",2975.112,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2017","2017","USD","US Dollar","0","Units","2010","2010",3118.078,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","ISL","Iceland","2018","2018","USD","US Dollar","0","Units","2010","2010",3198.672,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1990","1990","USD","US Dollar","0","Units","2010","2010",1762.289,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1991","1991","USD","US Dollar","0","Units","2010","2010",1828.687,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1992","1992","USD","US Dollar","0","Units","2010","2010",1727.903,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1993","1993","USD","US Dollar","0","Units","2010","2010",1479.299,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1994","1994","USD","US Dollar","0","Units","2010","2010",1428.135,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1995","1995","USD","US Dollar","0","Units","2010","2010",1471.573,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1996","1996","USD","US Dollar","0","Units","2010","2010",1521.069,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1997","1997","USD","US Dollar","0","Units","2010","2010",1548.811,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1998","1998","USD","US Dollar","0","Units","2010","2010",1589.202,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","1999","1999","USD","US Dollar","0","Units","2010","2010",1621.132,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2000","2000","USD","US Dollar","0","Units","2010","2010",1723.491,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2001","2001","USD","US Dollar","0","Units","2010","2010",1819.037,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2002","2002","USD","US Dollar","0","Units","2010","2010",1937.699,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2003","2003","USD","US Dollar","0","Units","2010","2010",2038.071,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2004","2004","USD","US Dollar","0","Units","2010","2010",2152.599,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2005","2005","USD","US Dollar","0","Units","2010","2010",2264.204,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2006","2006","USD","US Dollar","0","Units","2010","2010",2360.406,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2007","2007","USD","US Dollar","0","Units","2010","2010",2427.067,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2008","2008","USD","US Dollar","0","Units","2010","2010",2450.247,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2009","2009","USD","US Dollar","0","Units","2010","2010",2449.009,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2010","2010","USD","US Dollar","0","Units","2010","2010",2506.906,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2011","2011","USD","US Dollar","0","Units","2010","2010",2577.528,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2012","2012","USD","US Dollar","0","Units","2010","2010",2636.438,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2013","2013","USD","US Dollar","0","Units","2010","2010",2660.595,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2014","2014","USD","US Dollar","0","Units","2010","2010",2634.605,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2015","2015","USD","US Dollar","0","Units","2010","2010",2709.783,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2016","2016","USD","US Dollar","0","Units","2010","2010",2662.991,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2017","2017","USD","US Dollar","0","Units","2010","2010",2678.24,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","FIN","Finland","2018","2018","USD","US Dollar","0","Units","2010","2010",2720.802,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1990","1990","USD","US Dollar","0","Units","2010","2010",1241.404,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1991","1991","USD","US Dollar","0","Units","2010","2010",1251.306,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1992","1992","USD","US Dollar","0","Units","2010","2010",1227.611,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1993","1993","USD","US Dollar","0","Units","2010","2010",1213.933,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1994","1994","USD","US Dollar","0","Units","2010","2010",1282.249,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1995","1995","USD","US Dollar","0","Units","2010","2010",1310.122,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1996","1996","USD","US Dollar","0","Units","2010","2010",1310.079,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1997","1997","USD","US Dollar","0","Units","2010","2010",1372.562,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1998","1998","USD","US Dollar","0","Units","2010","2010",1431.984,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","1999","1999","USD","US Dollar","0","Units","2010","2010",1479.388,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2000","2000","USD","US Dollar","0","Units","2010","2010",1541.713,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2001","2001","USD","US Dollar","0","Units","2010","2010",1602.561,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2002","2002","USD","US Dollar","0","Units","2010","2010",1725.487,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2003","2003","USD","US Dollar","0","Units","2010","2010",1762.991,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2004","2004","USD","US Dollar","0","Units","2010","2010",1892.835,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2005","2005","USD","US Dollar","0","Units","2010","2010",2019.543,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2006","2006","USD","US Dollar","0","Units","2010","2010",2142.741,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2007","2007","USD","US Dollar","0","Units","2010","2010",2235.71,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2008","2008","USD","US Dollar","0","Units","2010","2010",2317.725,"B; P","Break; Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2009","2009","USD","US Dollar","0","Units","2010","2010",2437.679,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2010","2010","USD","US Dollar","0","Units","2010","2010",2471.328,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2011","2011","USD","US Dollar","0","Units","2010","2010",2481.235,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2012","2012","USD","US Dollar","0","Units","2010","2010",2521.982,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2013","2013","USD","US Dollar","0","Units","2010","2010",2560.072,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2014","2014","USD","US Dollar","0","Units","2010","2010",2602.893,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2015","2015","USD","US Dollar","0","Units","2010","2010",2611.245,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2016","2016","USD","US Dollar","0","Units","2010","2010",2664.415,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2017","2017","USD","US Dollar","0","Units","2010","2010",2667.443,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","NZL","New Zealand","2018","2018","USD","US Dollar","0","Units","2010","2010",2781.815,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2000","2000","USD","US Dollar","0","Units","2010","2010",321.148,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2001","2001","USD","US Dollar","0","Units","2010","2010",324.058,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2002","2002","USD","US Dollar","0","Units","2010","2010",349.353,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2003","2003","USD","US Dollar","0","Units","2010","2010",331.634,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2004","2004","USD","US Dollar","0","Units","2010","2010",346.021,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2005","2005","USD","US Dollar","0","Units","2010","2010",339.66,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2006","2006","USD","US Dollar","0","Units","2010","2010",372.553,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2007","2007","USD","US Dollar","0","Units","2010","2010",387.098,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2008","2008","USD","US Dollar","0","Units","2010","2010",407.36,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2009","2009","USD","US Dollar","0","Units","2010","2010",427.51,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2010","2010","USD","US Dollar","0","Units","2010","2010",444.482,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2011","2011","USD","US Dollar","0","Units","2010","2010",446.556,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2012","2012","USD","US Dollar","0","Units","2010","2010",436.83,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2013","2013","USD","US Dollar","0","Units","2010","2010",468.892,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2014","2014","USD","US Dollar","0","Units","2010","2010",485.098,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2015","2015","USD","US Dollar","0","Units","2010","2010",471.211,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","BRA","Brazil","2016","2016","USD","US Dollar","0","Units","2010","2010",466.002,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHN","China (People's Republic of)","2000","2000","USD","US Dollar","0","Units","2010","2010",32.146,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHN","China (People's Republic of)","2001","2001","USD","US Dollar","0","Units","2010","2010",34.077,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHN","China (People's Republic of)","2002","2002","USD","US Dollar","0","Units","2010","2010",42.243,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHN","China (People's Republic of)","2003","2003","USD","US Dollar","0","Units","2010","2010",52.122,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHN","China (People's Republic of)","2004","2004","USD","US Dollar","0","Units","2010","2010",59.051,,
